name,type,hp,attack,defense,sp_attack,sp_defense,speed,generation,rarity,is_legendary,set_name,price_usd
Cresselia,Psychic,49,24,35,42,52,68,5,Common,False,Roaring Skies,0.22
Slowpoke,Water,108,70,63,89,45,77,5,Rare,False,Roaring Skies,1.63
Feebas,Water,97,57,49,73,52,73,5,Rare,False,Phantom Forces,1.35
Prinplup,Water,71,61,52,70,38,57,5,Uncommon,False,Ancient Origins,0.49
Wailord,Water,95,64,50,46,61,61,5,Uncommon,False,Furious Fists,0.67
Dodrio EX,Flying,94,56,63,30,69,70,5,Rare,True,Furious Fists,4.1
Azumarill,Water,129,53,66,88,57,74,5,Rare,False,Furious Fists,1.07
Mesprit,Psychic,48,45,30,58,81,75,5,Uncommon,False,Phantom Forces,0.83
Elekid,Electric,189,101,121,72,81,97,5,Rare Holo GX,True,Flashfire,36.76
Sentret,Normal,192,91,84,84,86,106,5,Rare Holo EX,True,Furious Fists,46.65
Tentacool,Water,67,53,56,71,42,73,5,Uncommon,False,Ancient Origins,0.26
Duskull,Ghost,76,46,62,59,83,62,5,Uncommon,False,Flashfire,0.34
Xerneas,Fairy,216,119,86,124,143,157,5,Secret Rare,True,Ancient Origins,586.12
Sealeo V,Water,94,45,63,79,59,87,5,Rare,True,XY Base,2.25
Heracross,Fighting,70,33,84,65,37,55,5,Uncommon,False,Phantom Forces,0.84
Jirachi,Psychic,46,27,45,45,75,76,5,Uncommon,False,Roaring Skies,1.0
Bronzong,Steel,78,60,66,91,74,99,5,Rare Holo,False,Flashfire,6.59
Graveler,Ground,49,51,64,41,34,31,5,Common,False,Phantom Forces,0.43
Breloom,Grass,70,71,62,72,66,66,5,Rare,False,Roaring Skies,0.73
Moltres,Flying,65,58,54,36,49,43,5,Uncommon,False,Furious Fists,0.43
Togekiss,Fairy,83,55,29,67,74,63,5,Uncommon,False,XY Base,0.89
Swellow,Flying,75,62,64,58,62,66,5,Rare,False,Ancient Origins,1.36
Sealeo,Ice,68,47,44,55,62,45,5,Common,False,Primal Clash,0.29
Kyurem,Dragon,52,45,62,44,41,46,5,Common,False,Ancient Origins,0.15
Camerupt,Fire,76,96,29,40,68,39,5,Uncommon,False,Flashfire,0.39
Minun,Electric,75,57,61,46,53,50,5,Uncommon,False,Phantom Forces,0.51
Munna,Psychic,206,90,78,97,154,141,5,Rare Ultra,True,Furious Fists,239.58
Vaporeon EX,Water,52,48,41,69,25,48,5,Common,True,Phantom Forces,0.5
Nincada,Bug,63,37,63,77,67,70,5,Rare,False,Phantom Forces,1.92
Prinplup,Water,99,80,45,67,44,65,5,Rare,False,Primal Clash,1.77
Kangaskhan,Normal,42,48,68,54,57,60,5,Uncommon,False,Primal Clash,0.63
Helioptile,Electric,88,62,67,49,66,46,5,Rare,False,Ancient Origins,1.82
Slowpoke,Psychic,38,49,53,33,76,59,5,Uncommon,False,Furious Fists,0.79
Starmie EX,Psychic,114,55,44,55,95,95,5,Rare,True,Phantom Forces,2.36
Croconaw,Water,54,31,48,45,28,37,5,Common,False,Ancient Origins,0.25
Morelull,Fairy,77,48,59,67,66,71,5,Uncommon,False,Furious Fists,1.09
Sunkern,Grass,72,68,75,60,59,52,5,Uncommon,False,Ancient Origins,1.16
Feebas,Water,78,83,68,72,64,65,5,Rare,False,Primal Clash,1.6
Marill,Fairy,32,46,37,37,60,55,5,Common,False,Flashfire,0.49
Torchic,Fire,68,61,29,47,63,16,5,Common,False,Roaring Skies,0.38
Swinub V,Ground,55,30,57,58,61,55,5,Common,True,Flashfire,0.63
Vullaby,Dark,152,95,120,96,99,102,5,Rare Holo EX,True,Ancient Origins,38.08
Abomasnow,Grass,104,36,49,82,74,69,5,Rare Holo,False,Primal Clash,14.21
Natu,Psychic,82,27,59,56,84,56,5,Uncommon,False,Flashfire,0.27
Houndour,Dark,49,35,72,41,52,52,5,Common,False,XY Base,0.66
Beedrill,Bug,41,20,37,50,40,39,5,Common,False,Ancient Origins,0.12
Delibird,Flying,69,81,60,35,57,57,5,Rare,False,Roaring Skies,1.01
Tyrogue,Fighting,73,48,77,61,28,67,5,Common,False,Roaring Skies,0.24
Spiritomb,Ghost,108,38,70,52,61,75,5,Rare,False,Furious Fists,1.99
Crawdaunt,Dark,62,65,58,48,63,24,5,Uncommon,False,Furious Fists,0.84
Igglybuff,Fairy,49,52,31,42,67,66,5,Uncommon,False,Flashfire,0.2
Moltres,Flying,68,33,38,34,50,31,5,Common,False,Ancient Origins,0.22
Clefairy,Fairy,121,47,46,69,63,80,5,Rare,False,Roaring Skies,2.45
Lombre,Grass,73,49,49,69,62,51,5,Uncommon,False,Ancient Origins,0.38
Magmar,Fire,96,101,70,54,62,55,5,Rare Holo,False,XY Base,4.67
Tauros,Normal,42,45,46,51,37,48,5,Common,False,Primal Clash,0.13
Yanma,Flying,54,58,41,30,53,59,5,Uncommon,False,Roaring Skies,0.44
Jigglypuff,Fairy,44,44,36,57,63,73,5,Common,False,Phantom Forces,0.25
Jolteon,Electric,71,44,60,32,39,54,5,Uncommon,False,Flashfire,0.72
Pinsir,Bug,157,61,106,103,98,108,5,Rare Holo GX,True,Flashfire,46.52
Salamence,Dragon,47,46,43,55,54,66,5,Common,False,Roaring Skies,0.23
Meditite,Fighting,163,92,135,105,63,93,5,Rare Holo EX,True,Ancient Origins,125.82
Lickitung,Normal,63,49,55,48,43,45,5,Uncommon,False,Ancient Origins,0.21
Swellow EX,Flying,53,39,52,22,48,51,5,Common,True,Roaring Skies,0.3
Raikou,Electric,30,43,49,30,51,59,5,Uncommon,False,Roaring Skies,1.07
Torterra,Grass,30,34,46,43,55,44,5,Common,False,Phantom Forces,0.32
Gothorita,Psychic,89,37,30,36,76,66,5,Uncommon,False,XY Base,0.78
Snubbull,Fairy,49,45,41,71,46,59,5,Common,False,XY Base,0.41
Pidgeot EX,Normal,103,67,81,48,60,58,5,Rare Holo,True,XY Base,8.7
Torkoal,Fire,82,69,60,50,36,38,5,Uncommon,False,Primal Clash,0.15
Magnezone,Steel,50,42,58,62,46,58,5,Common,False,Primal Clash,0.19
Dedenne,Electric,47,37,34,19,39,31,5,Common,False,Primal Clash,0.24
Milotic,Water,178,80,96,103,86,129,5,Rare Holo EX,True,Furious Fists,60.4
Zubat,Poison,42,31,49,45,39,65,5,Common,False,Roaring Skies,0.24
Emolga,Electric,75,70,80,48,64,65,5,Rare,False,Furious Fists,2.35
Yamper,Electric,80,43,75,57,80,71,5,Rare,False,Roaring Skies,5.04
Lanturn,Electric,56,38,67,34,55,30,5,Common,False,Phantom Forces,0.48
Torkoal,Fire,61,41,36,35,60,36,5,Common,False,Roaring Skies,0.21
Jolteon,Electric,54,46,51,37,40,32,5,Common,False,XY Base,0.12
Beautifly,Bug,84,28,51,42,46,51,5,Common,False,XY Base,0.19
Slowbro,Water,73,49,47,58,45,73,5,Uncommon,False,Roaring Skies,0.28
Delphox,Fire,92,85,37,75,98,53,5,Rare Holo,False,XY Base,6.77
Turtwig,Grass,179,70,84,100,108,94,5,Rare Holo EX,True,Furious Fists,56.96
Espeon,Psychic,113,48,68,88,91,80,5,Rare Holo,False,Roaring Skies,6.21
Pachirisu,Electric,30,40,57,47,41,51,5,Common,False,Primal Clash,0.14
Ralts,Fairy,30,62,51,54,64,68,5,Uncommon,False,Flashfire,0.58
Zapdos,Electric,30,40,51,27,23,38,5,Common,False,Ancient Origins,0.15
Victreebel,Grass,110,73,58,78,78,71,5,Rare Holo,True,Phantom Forces,8.91
Zweilous,Dark,40,54,55,34,53,47,5,Common,False,Roaring Skies,0.28
Goomy,Dragon,78,44,53,79,71,48,5,Uncommon,False,Flashfire,0.41
Pidgeotto,Normal,96,55,43,61,61,79,5,Rare,False,Roaring Skies,1.88
Latios GX,Dragon,46,47,53,44,60,57,5,Common,True,Phantom Forces,0.2
Marowak EX,Ground,89,63,74,62,46,61,5,Uncommon,True,Furious Fists,2.11
Sentret,Normal,62,59,35,56,73,63,5,Uncommon,False,Primal Clash,0.54
Zoroark,Dark,108,79,102,55,68,68,5,Rare Holo,False,XY Base,3.48
Jolteon,Electric,55,33,52,22,31,32,5,Common,False,Furious Fists,0.19
Slurpuff,Fairy,84,53,32,77,64,92,5,Rare,False,Ancient Origins,1.65
Vaporeon,Water,62,61,34,64,45,61,5,Uncommon,True,Furious Fists,0.31
Lombre,Water,61,51,55,73,50,70,5,Uncommon,False,Flashfire,0.53
Seviper,Poison,104,58,76,61,77,78,5,Rare Holo,False,Ancient Origins,5.09
Pikachu,Electric,33,71,70,50,50,28,5,Common,False,XY Base,0.14
Hoopa,Ghost,57,51,53,55,82,53,5,Uncommon,False,Phantom Forces,0.44
Vanillish,Ice,100,73,59,73,65,79,5,Rare,True,Primal Clash,8.73
Sneasel,Dark,75,44,82,78,70,54,5,Rare,False,XY Base,1.29
Vulpix,Fire,184,120,69,60,93,91,5,Rare Holo EX,True,Primal Clash,52.75
Baltoy GX,Psychic,99,41,43,70,91,78,5,Rare,True,Phantom Forces,8.93
Klefki,Fairy,78,63,32,65,76,65,5,Uncommon,False,Roaring Skies,0.68
Wingull,Water,72,67,42,53,30,51,5,Common,False,Roaring Skies,0.13
Croagunk,Fighting,61,48,65,80,44,56,5,Uncommon,False,Ancient Origins,0.55
Kakuna,Bug,32,29,60,36,43,52,5,Common,False,XY Base,0.34
Pichu,Electric,68,46,48,63,52,53,5,Common,False,Furious Fists,0.64
Dedenne,Electric,73,42,72,57,59,52,5,Uncommon,False,Roaring Skies,0.57
Nuzleaf,Grass,96,57,53,62,57,61,5,Rare,False,XY Base,4.19
Dugtrio,Ground,93,52,76,69,55,77,5,Uncommon,False,Primal Clash,0.22
Pelipper,Water,158,84,89,110,88,103,5,Rare Holo EX,True,Phantom Forces,192.69
Druddigon,Dragon,38,34,68,47,82,29,5,Common,False,XY Base,0.33
Bronzong,Steel,38,58,39,64,35,79,5,Common,False,Phantom Forces,0.36
Stufful,Fighting,61,49,84,92,41,71,5,Uncommon,False,Roaring Skies,0.2
Blitzle,Electric,55,68,81,48,43,48,5,Uncommon,False,Furious Fists,0.42
Ledian,Bug,46,41,78,50,46,47,5,Uncommon,False,Flashfire,0.64
Alakazam EX,Psychic,63,67,59,57,96,91,5,Rare,True,Ancient Origins,2.55
Milotic GX,Water,90,48,77,59,43,64,5,Rare,True,Flashfire,4.57
Slowbro,Water,55,38,29,68,17,60,5,Common,False,Flashfire,0.18
Prinplup,Water,62,23,45,41,28,55,5,Common,False,Phantom Forces,0.1
Nidoran,Poison,75,66,66,68,76,31,5,Uncommon,False,Ancient Origins,0.46
Zapdos GX,Electric,188,57,114,48,99,91,5,Rare Holo EX,True,Phantom Forces,82.52
Munna GX,Psychic,87,45,56,74,107,102,5,Rare Holo,True,Phantom Forces,23.34
Shuppet,Ghost,78,53,60,42,65,52,5,Uncommon,False,Roaring Skies,0.28
Ampharos,Electric,58,46,54,30,44,53,5,Uncommon,False,Phantom Forces,0.53
Celebi,Psychic,80,60,45,82,85,88,5,Rare,False,Primal Clash,2.38
Dodrio,Flying,102,62,67,38,48,59,5,Rare,False,XY Base,2.09
Bewear,Fighting,177,99,132,119,78,104,5,Rare Holo GX,True,Primal Clash,20.2
Oddish,Grass,97,62,56,53,63,54,5,Uncommon,False,XY Base,0.15
Walrein,Water,65,56,58,74,46,58,5,Uncommon,False,Roaring Skies,0.54
Shedinja,Bug,75,40,28,51,59,64,5,Uncommon,False,Furious Fists,0.21
Magcargo,Fire,84,97,70,49,77,61,5,Rare Holo,False,Phantom Forces,4.5
Rotom,Electric,30,37,68,10,55,33,5,Common,False,Ancient Origins,0.33
Ampharos,Electric,91,60,95,25,61,58,5,Rare,False,Ancient Origins,2.08
Dedenne,Electric,92,62,80,42,63,58,5,Rare,False,Flashfire,1.32
Granbull,Fairy,168,96,63,88,103,108,5,Rare Holo EX,True,Flashfire,25.22
Skuntank,Poison,87,48,79,60,86,77,5,Rare,False,Roaring Skies,0.97
Kingdra,Dragon,53,39,53,64,76,39,5,Common,False,Primal Clash,0.22
Clefable,Fairy,59,47,62,51,66,83,5,Uncommon,False,XY Base,0.56
Fearow,Normal,94,65,52,65,63,63,5,Rare,False,Primal Clash,1.78
Emboar,Fire,62,75,31,38,62,51,5,Uncommon,False,XY Base,0.73
Empoleon,Water,101,55,79,95,63,90,5,Rare Holo,False,Flashfire,4.39
Budew,Grass,94,60,73,77,87,45,5,Rare Holo,False,Furious Fists,7.31
Spheal,Water,108,45,66,61,59,77,5,Rare,False,Roaring Skies,0.84
Hitmontop,Fighting,90,58,92,70,69,61,5,Rare,False,Primal Clash,2.35
Feebas,Water,66,58,47,50,45,62,5,Uncommon,False,Ancient Origins,0.6
Blitzle,Electric,53,44,51,42,49,31,5,Common,False,Primal Clash,0.44
Raticate,Normal,105,73,91,51,70,82,5,Rare Holo,False,Phantom Forces,5.96
Raboot,Fire,80,88,70,44,50,48,5,Rare,False,Phantom Forces,2.27
Garchomp EX,Ground,85,74,78,63,72,82,5,Rare Holo,True,Primal Clash,15.23
Snover,Grass,59,38,59,44,62,32,5,Common,False,Ancient Origins,0.23
Togetic,Flying,68,41,69,38,31,55,5,Uncommon,False,Flashfire,0.62
Volbeat,Bug,63,37,66,25,46,33,5,Common,True,Ancient Origins,0.27
Serperior,Grass,93,53,74,64,71,50,5,Uncommon,False,Primal Clash,0.92
Bisharp,Dark,66,68,62,53,65,59,5,Uncommon,False,Ancient Origins,0.94
Zigzagoon,Normal,49,45,44,58,30,58,5,Common,False,Ancient Origins,0.09
Pawniard,Steel,54,46,42,85,48,66,5,Uncommon,False,Flashfire,0.43
Raikou,Electric,39,43,45,37,38,37,5,Common,False,Furious Fists,0.48
Doublade,Steel,87,69,65,77,47,97,5,Rare,False,Primal Clash,1.32
Bayleef,Grass,48,39,55,65,55,52,5,Common,False,Roaring Skies,0.05
Jolteon,Electric,60,49,64,34,67,57,5,Uncommon,False,Furious Fists,0.42
Ditto,Normal,180,92,98,97,93,76,5,Rare Holo EX,True,Roaring Skies,92.6
Delibird,Flying,72,54,61,41,73,66,5,Rare,False,Roaring Skies,0.4
Rhyhorn,Ground,77,55,56,55,41,48,5,Common,False,Ancient Origins,0.75
Thundurus,Electric,50,44,55,25,49,43,5,Common,False,Phantom Forces,0.25
Golem,Ground,125,81,99,80,57,60,5,Rare Holo,False,XY Base,4.89
Spiritomb,Ghost,97,31,53,56,75,56,5,Uncommon,False,Flashfire,0.36
Gible,Dragon,120,64,93,62,98,65,5,Rare,False,Phantom Forces,1.15
Pidgeot,Normal,40,37,41,18,57,30,5,Common,False,Furious Fists,0.29
Azumarill,Fairy,50,53,46,64,53,46,5,Common,False,Primal Clash,0.16
Glalie,Ice,37,57,32,58,39,50,5,Common,False,Primal Clash,0.14
Victini,Fire,57,57,40,41,51,48,5,Common,True,Ancient Origins,0.47
Butterfree,Bug,37,20,49,44,39,46,5,Common,False,Roaring Skies,0.29
Ursaring,Normal,83,61,73,50,46,33,5,Uncommon,False,Phantom Forces,0.29
Tauros,Normal,168,94,87,97,97,102,5,Rare Holo EX,True,Flashfire,106.74
Lairon,Rock,48,46,44,66,22,44,5,Common,False,Ancient Origins,0.31
Darmanitan,Fire,87,88,61,56,46,55,5,Rare,False,Phantom Forces,2.0
Corsola,Water,164,70,97,131,96,112,5,Rare Holo GX,True,Primal Clash,26.57
Totodile EX,Water,90,51,52,61,47,58,5,Uncommon,True,Phantom Forces,1.66
Electrode,Electric,106,84,82,54,88,83,5,Rare Holo,False,Ancient Origins,4.46
Paras,Bug,40,24,45,44,20,41,5,Common,False,XY Base,0.11
Hawlucha,Fighting,113,67,92,103,59,69,5,Rare Holo,False,Primal Clash,8.76
Talonflame,Fire,60,82,50,46,81,47,5,Uncommon,False,XY Base,0.99
Croagunk,Fighting,80,57,92,59,46,65,5,Uncommon,False,Ancient Origins,0.52
Electrike,Electric,44,29,70,38,37,41,5,Common,False,Primal Clash,0.36
Mr. Mime,Fairy,67,66,48,61,50,72,5,Uncommon,False,Roaring Skies,0.25
Zapdos,Electric,59,70,65,60,47,52,5,Uncommon,False,Primal Clash,0.77
Combusken,Fire,78,63,14,32,54,24,5,Uncommon,False,Ancient Origins,0.58
Hitmonlee,Fighting,187,94,136,114,73,119,5,Rare Holo GX,True,XY Base,89.48
Moltres,Fire,87,73,40,24,56,58,5,Uncommon,False,Ancient Origins,0.5
Haxorus,Dragon,74,68,64,70,82,63,5,Uncommon,False,Flashfire,0.31
Weezing,Poison,89,64,50,45,75,59,5,Uncommon,False,XY Base,0.61
Xerneas EX,Fairy,59,39,42,55,82,68,5,Common,True,XY Base,0.48
Wurmple,Bug,157,84,113,90,85,94,5,Rare Holo GX,True,Ancient Origins,26.01
Vileplume,Poison,64,64,88,73,83,90,5,Rare Holo,True,Phantom Forces,16.29
Giratina,Ghost,68,41,65,55,84,66,5,Rare,False,Primal Clash,1.35
Heracross GX,Fighting,59,46,72,65,51,37,5,Common,True,Phantom Forces,0.5
Registeel,Steel,68,68,59,81,33,73,5,Uncommon,False,Flashfire,0.71
Pelipper,Water,67,41,29,73,41,49,5,Common,False,Phantom Forces,0.2
Darkrai,Dark,195,80,106,92,93,95,5,Rare Holo EX,True,Roaring Skies,101.15
Shaymin,Grass,73,68,70,64,60,65,5,Rare,False,Roaring Skies,2.11
Hoothoot,Flying,91,67,77,51,79,77,5,Rare Holo,False,Primal Clash,4.89
Gible,Dragon,96,62,48,60,71,58,5,Common,False,Ancient Origins,0.27
Abra,Psychic,58,35,48,41,75,55,5,Common,False,Roaring Skies,0.14
Treecko,Grass,38,45,37,55,44,32,5,Common,False,Roaring Skies,0.13
Growlithe,Fire,54,53,45,34,48,20,5,Common,False,Flashfire,0.37
Lumineon,Water,93,49,53,74,51,80,5,Rare,False,Ancient Origins,0.52
Bellossom,Grass,80,42,44,51,48,43,5,Uncommon,False,Primal Clash,0.56
Exeggutor,Grass,55,22,37,70,60,66,5,Common,False,Primal Clash,0.49
Poochyena,Dark,78,52,54,59,55,48,5,Uncommon,False,Phantom Forces,0.29
Sableye,Ghost,91,46,74,56,74,55,5,Rare,False,XY Base,2.4
Kangaskhan,Normal,101,55,65,89,70,63,5,Rare Holo,False,XY Base,6.95
Kyogre,Water,86,56,62,77,67,52,5,Rare,False,Phantom Forces,1.33
Finneon,Water,120,45,73,92,69,103,5,Rare Holo,False,Roaring Skies,8.68
Sunflora,Grass,78,56,77,69,97,78,5,Rare Holo,False,Flashfire,6.11
Zorua,Dark,103,59,103,88,76,70,5,Rare Holo,False,Flashfire,18.54
Electrode,Electric,36,52,55,32,34,51,5,Common,False,Ancient Origins,0.51
Rapidash,Fire,61,74,50,31,56,40,5,Uncommon,False,Furious Fists,0.47
Boldore,Rock,42,58,79,80,47,57,5,Uncommon,False,XY Base,0.92
Elekid EX,Electric,79,57,88,34,58,60,5,Rare,True,Phantom Forces,12.29
Sinistea,Ghost,92,44,69,46,88,61,5,Rare,False,XY Base,1.17
Vaporeon,Water,67,53,44,50,45,62,5,Uncommon,True,Ancient Origins,1.19
Snivy,Grass,59,48,63,74,68,35,5,Uncommon,False,Ancient Origins,0.34
Scizor EX,Steel,58,51,48,68,49,80,5,Uncommon,True,XY Base,1.22
Infernape,Fire,39,36,42,29,41,39,5,Common,False,Roaring Skies,0.47
Bastiodon,Rock,191,115,130,159,68,100,5,Rare Ultra,True,Furious Fists,267.92
Litten,Fire,73,78,48,45,64,38,5,Uncommon,False,Primal Clash,0.42
Druddigon,Dragon,55,54,83,57,74,48,5,Common,False,XY Base,0.26
Weepinbell,Grass,75,61,34,49,74,48,5,Uncommon,False,XY Base,0.24
Ninjask,Bug,118,50,64,65,30,74,5,Rare,False,Furious Fists,2.02
Xatu,Flying,61,49,38,38,75,55,5,Uncommon,False,XY Base,0.38
Ponyta,Fire,71,57,35,28,43,42,5,Common,False,XY Base,0.22
Machamp,Fighting,30,58,65,41,10,42,5,Common,False,Furious Fists,0.39
Budew,Grass,174,82,81,87,103,73,5,Rare Holo EX,True,Flashfire,144.44
Kyogre,Water,108,59,62,76,43,91,5,Rare,False,Phantom Forces,2.34
Cryogonal,Ice,55,47,50,39,53,52,5,Common,False,Roaring Skies,0.14
Piplup,Water,83,52,58,54,56,67,5,Uncommon,False,Ancient Origins,0.98
Corviknight,Steel,139,72,68,87,64,90,5,Rare Holo,False,Furious Fists,4.45
Combusken GX,Fire,56,86,41,44,48,51,5,Uncommon,True,Furious Fists,0.71
Sudowoodo,Rock,35,41,44,59,40,37,5,Common,False,XY Base,0.42
Ampharos,Electric,61,61,94,51,85,59,5,Rare Holo,False,Roaring Skies,3.69
Camerupt,Fire,73,64,39,27,58,40,5,Uncommon,False,Roaring Skies,0.26
Typhlosion,Fire,67,86,51,45,56,63,5,Uncommon,False,Ancient Origins,0.56
Numel,Fire,66,47,31,17,36,48,5,Common,False,Furious Fists,0.43
Cacnea GX,Grass,56,39,45,70,74,62,5,Uncommon,True,Ancient Origins,0.66
Aggron,Rock,90,80,87,95,56,74,5,Rare Holo,False,XY Base,8.25
Pumpkaboo,Ghost,94,48,57,54,65,68,5,Uncommon,False,Flashfire,0.17
Jigglypuff,Normal,119,68,70,67,66,69,5,Rare Holo,False,Flashfire,7.05
Hitmonlee V,Fighting,63,57,64,61,46,46,5,Uncommon,True,Phantom Forces,0.87
Kirlia,Fairy,61,38,28,38,55,69,5,Common,False,Furious Fists,0.33
Krokorok,Dark,124,79,86,58,84,82,5,Rare Holo,False,Phantom Forces,4.28
Dedenne,Electric,57,38,55,21,56,38,5,Common,False,Flashfire,0.36
Camerupt,Fire,43,57,50,38,35,29,5,Common,False,Roaring Skies,0.12
Toxicroak,Fighting,57,49,61,45,54,38,5,Common,False,Flashfire,0.25
Smeargle,Normal,80,68,76,43,62,50,5,Rare,False,Roaring Skies,1.11
Magmar,Fire,66,87,51,41,63,65,5,Uncommon,False,Furious Fists,0.64
Snorlax,Normal,50,35,33,43,24,46,5,Common,False,Primal Clash,0.13
Skuntank,Poison,97,55,66,65,67,55,5,Rare,False,Roaring Skies,2.16
Sylveon,Fairy,57,49,51,66,61,80,5,Uncommon,False,Flashfire,0.29
Stunky V,Poison,100,52,87,55,68,75,5,Rare,True,Phantom Forces,1.73
Doublade,Steel,32,53,48,69,38,64,5,Common,False,XY Base,0.31
Groudon,Ground,80,60,70,63,49,55,5,Uncommon,False,Ancient Origins,0.3
Magnezone,Steel,180,111,92,170,105,141,5,Rare Ultra,True,Flashfire,172.13
Gothita,Psychic,172,69,88,93,122,116,5,Rare Holo EX,True,XY Base,133.01
Cradily,Rock,42,51,47,68,18,62,5,Common,False,Roaring Skies,0.2
Steelix EX,Steel,157,87,91,135,88,119,5,Rare Holo EX,True,XY Base,83.46
Garchomp,Ground,110,64,80,69,42,56,5,Uncommon,False,XY Base,0.5
Doduo,Flying,134,60,78,50,85,70,5,Rare Holo,False,Furious Fists,16.15
Torchic,Fire,114,61,55,43,53,59,5,Rare,False,Primal Clash,2.32
Lapras,Water,72,47,51,51,66,70,5,Uncommon,False,Ancient Origins,0.77
Abomasnow,Grass,83,40,49,53,57,50,5,Uncommon,False,Ancient Origins,0.86
Crabominable,Fighting,89,68,86,83,33,68,5,Rare,False,Primal Clash,1.11
Chinchou EX,Electric,84,53,60,41,55,68,5,Uncommon,True,Roaring Skies,0.84
Klink,Steel,37,35,40,58,45,62,5,Common,False,Flashfire,0.48
Dwebble,Rock,67,69,62,81,52,57,5,Rare,False,Flashfire,2.24
Lotad,Grass,102,54,59,79,51,74,5,Rare,False,Phantom Forces,1.06
Espeon GX,Psychic,69,48,61,49,61,62,5,Common,True,Flashfire,0.32
Paras,Bug,100,48,66,57,46,70,5,Rare,False,Roaring Skies,1.13
Meganium EX,Grass,66,38,30,41,64,30,5,Common,True,Ancient Origins,0.36
Magnemite,Steel,80,82,61,93,58,111,5,Rare Holo,False,Flashfire,4.14
Sableye,Ghost,94,60,80,54,86,87,5,Rare Holo,False,Ancient Origins,2.57
Jigglypuff EX,Normal,88,62,64,61,72,56,5,Rare,True,Phantom Forces,5.53
Dialga,Steel,63,44,47,58,35,68,5,Common,False,Primal Clash,0.24
Farfetchd,Normal,104,95,83,72,64,65,5,Rare Holo,False,Furious Fists,3.11
Ludicolo,Water,30,44,56,60,41,46,5,Common,False,XY Base,0.19
Qwilfish,Water,62,41,48,61,52,41,5,Common,False,Ancient Origins,0.31
Golurk,Ghost,64,20,43,35,53,46,5,Common,False,Ancient Origins,0.19
Rapidash,Fire,73,60,61,52,52,41,5,Common,False,Roaring Skies,0.23
Dedenne,Fairy,100,59,37,67,77,74,5,Uncommon,False,Furious Fists,0.6
Piloswine,Ground,55,39,62,63,48,39,5,Common,False,Furious Fists,0.13
Porygon EX,Normal,30,53,23,29,42,49,5,Common,True,Flashfire,0.18
Meditite,Psychic,65,35,44,50,87,81,5,Uncommon,False,Primal Clash,0.58
Butterfree,Bug,97,33,45,48,42,51,5,Uncommon,False,Primal Clash,0.42
Xatu,Flying,55,42,42,28,48,36,5,Common,False,Furious Fists,0.26
Emolga,Electric,30,38,71,36,33,39,5,Common,False,Ancient Origins,0.08
Zebstrika,Electric,107,53,72,42,45,55,5,Uncommon,False,XY Base,0.3
Snover,Grass,59,45,48,71,83,46,5,Uncommon,False,Flashfire,2.49
Hoothoot,Flying,39,26,27,35,48,39,5,Common,False,Ancient Origins,0.19
Totodile,Water,41,50,43,40,41,54,5,Common,False,Ancient Origins,0.27
Scyther,Bug,45,40,52,57,46,41,5,Common,False,XY Base,0.28
Walrein,Water,82,72,58,49,48,66,5,Uncommon,False,Phantom Forces,0.63
Charjabug,Electric,160,102,107,79,74,73,5,Rare Holo EX,True,Furious Fists,146.72
Lickitung,Normal,78,68,44,53,63,74,5,Uncommon,False,Primal Clash,0.41
Mightyena,Dark,59,29,47,55,50,45,5,Common,False,XY Base,0.21
Exeggutor,Grass,96,60,61,73,75,73,5,Rare Holo,False,Flashfire,6.05
Zekrom,Electric,30,33,69,28,38,41,5,Common,False,Roaring Skies,0.32
Oddish,Poison,66,58,42,43,29,38,5,Common,False,Furious Fists,0.4
Gothitelle,Psychic,52,43,20,59,53,75,5,Common,False,Phantom Forces,0.13
Pidgeot,Flying,66,44,43,52,59,41,5,Uncommon,False,XY Base,0.52
Piloswine EX,Ice,55,37,53,63,53,41,5,Common,True,Flashfire,0.52
Rayquaza,Flying,69,61,62,64,75,54,5,Rare Holo,False,XY Base,6.6
Kirlia,Psychic,194,91,64,95,155,139,5,Rare Holo GX,True,Furious Fists,36.45
Entei,Fire,38,68,48,32,36,34,5,Common,False,Phantom Forces,0.15
Latias,Dragon,31,40,70,37,60,56,5,Common,False,Roaring Skies,0.32
Doduo V,Normal,59,41,46,26,55,35,5,Common,True,Furious Fists,0.14
Shinx,Electric,39,53,74,37,54,56,5,Uncommon,False,Roaring Skies,0.47
Baltoy GX,Psychic,190,65,65,102,178,132,5,Rare Holo GX,True,Furious Fists,39.73
Registeel,Steel,84,70,48,88,58,77,5,Uncommon,False,Phantom Forces,1.58
Feebas,Water,71,79,47,87,70,81,5,Rare,False,Flashfire,3.51
Mawile,Steel,52,67,50,59,43,70,5,Common,False,Furious Fists,0.27
Swalot,Poison,80,55,73,54,53,51,5,Uncommon,False,XY Base,0.56
Electrode,Electric,89,54,77,37,52,49,5,Rare,False,Roaring Skies,1.33
Scorbunny,Fire,41,61,40,37,25,65,5,Common,False,Furious Fists,0.8
Hawlucha,Fighting,159,83,124,109,75,74,5,Rare Holo EX,True,Roaring Skies,99.92
Gabite,Dragon,44,55,72,64,49,51,5,Common,False,Flashfire,0.38
Sceptile,Grass,72,50,68,52,51,40,5,Uncommon,False,Roaring Skies,0.6
Aron,Rock,50,49,48,63,46,75,5,Common,False,Flashfire,0.31
